Name,Date,Text,Label,Score
karthikeyan c,9/11/2020,Game crashes quite often especially in x5 speed mode. Graphics looks good. And for eg - if you roll 8 and stop location is reached in 5 spaces then the remaining 3 spaces are not counted.,negative,0.7231569886207581
Kaila Watson,1/5/2022,"Really like this game, love playing with family. The only thing I miss is the original Game of Life on the computer, where the funny sayings and cute cartoons things, now that is a version I would buy over and over again!",positive,0.9694115519523621
john wade,7/19/2020,Great game with lovely graphics. However I've just purchased the Fairytale World to play online with my partner. We share the game via our family library but she doesn't have the new board on her screen. Surely she doesn't have to purchase the add on too??,positive,0.7829026579856873
Devin Benson,9/1/2020,"The graphics are so cute and the gameplay is nice, but the jobs are repetitious. There isn't a lot of choices job wise.",negative,0.5116404294967651
daphne Picklesimer,9/12/2020,It's an okay game could look more realistic other than it being stick people gameplay could be more fun with more ways to win like mini games etc vs it being just straight shot & finished from the start,positive,0.7962480187416077
Whitney Kemp,7/17/2020,"Not worth the price It has so much potential but disappointing graphics, lack of variety and a seemingly very short game board, after 2 games I'm done and want a refund. Such a let down",negative,0.9470569491386414
Daniel White,3/6/2022,Super fun! Love the different ways to play and the animations are very high quality. Very fun way to kill time with the family!,positive,0.9897211194038391
TheUnnamed Google User,3/22/2021,"I played this for a good hour not too long after installing and I had a lot of fun. I haven't had any problems with it as some of the other reviews mentioned, but I know it's early days yet and that will probably occur in one form or another. Thus far it's very much like the original game, great graphics and a fun time.",positive,0.9622373580932617
Taylen Moodley,1/7/2021,"Really great and we'll Optimized, I didn't see any ads ND the graphics are great, the colors really pop and the game is super easy to use and fun to play",positive,0.9808375239372253
Samantha,7/15/2020,Very well done.. engaging and different.. One thing I do enjoy is all of the options you have during the game. Graphics are very well done as well.,positive,0.9813465476036072
Brandon Botner,7/16/2020,"I have only played one game so far. It is beyond Beautiful. I love all the add ons and things you can do. So excited to see all the new maps they make. If they bring this game to Steam on the PC, I will be most happy and get the game for a few friends to all play together. I have high hope for this.",positive,0.984577476978302
Joe Overbey,10/4/2021,"Another new and updated review, over a year later: went to play the game with my wife except the online options for me are all greyed out. Can't click on them or anything. So disappointed to have spent money to be not allowed to play.",negative,0.9085313677787781
shelley Dalton,9/4/2020,"I dropped my rating from 4 stars to 2 stars for freezing in middle of game play problem.This game is fun and I play every chance I get but it keeps freezing up and I have to get completely out of the game,really love this game and as soon as the freezing problem is fixed I will give it 5 stars again",negative,0.4613402485847473
Carrie Culbertson,4/4/2022,"We love this game! Its colorful, fast paced, competitive and not a long game. We had to kill 20 minutes waiting to get into a restaurant, and it flew by while playing Life!",positive,0.9834707379341125
Zoe,2/24/2022,"This cannot possibly be considered a game. There is nothing here. Playing one game, you see every card and every option. I thought this would be a nice relaxing way to play a board game before bed with my partner. I can't believe we wasted money on this.",negative,0.8411934971809387
Thomas Gagne,4/2/2022,"Same board game I love, but on the go. Has buyable game boards to change the game entirely. Has play and pass. So you can play with family and friends on one device.",positive,0.8948110938072205
Fritzy-Kitty 1,10/28/2022,"Game is very well thought out. I usually play with the sound muted but I love the music, and sound effects. Graphics are adorable.",positive,0.9766486287117004
ChickenBoy78,7/22/2020,Amazing app. You can tell that a lot of time went into it. My only problem is that sometimes it lags but that is to be expected from a high quality game like this. I hope the developers keep making amazing games like this.,positive,0.9532085657119751
Karnell,1/4/2023,"Very different game as always. I loved this game as a kid and teenager. Would like to see better animation, it's still 2D-ish at times. I hope I'm making sense.",positive,0.9063119888305664
Michael Sior,2/2/2023,It looks like there was an update that added more souvenirs and picture locations. However I never seem to get them. Is this intentional? Like another vacation location is coming?,negative,0.6457783579826355
Markus Johnson,10/4/2020,Honestly a waste of 3 bucks like the game itself is fine but its boring online pvp takes a long time its very bland after playing a few times and it seems like theres like no stragety to it all you do is spin and puck between 2 options very repetitive,negative,0.9340352416038513
Lourdes Nelson,10/22/2021,The graphics are great but the game doesn't play fair. The robot always wins and always gets the best options.,negative,0.4801200330257416
Ariez Vixxen,8/19/2020,Really fun colorful game with pretty graphics and smooth controls. It's just as fun as the board game use to be for me. A well deserved 5 stars,positive,0.9867349863052368
Connor Bunstine,9/14/2020,"Very fun game, especially with online multi-player. Great graphics, good choices. Overall an enjoyable experience.",positive,0.988277018070221
mandy whitaker,2/9/2021,"Fantastic, easy friendly game, fantastic graphics, play solo, with friends or against the game. Highly recommended for an easy no fuss game",positive,0.9873385429382324
Justin Bullard,12/5/2022,Really fun easy gameplay loved all the different options within the game love the Simplicity of the game and I like that the graphics were all up inside of the city or town,positive,0.9796298742294312
Rebecca S,5/23/2022,Very fun and interesting! I love how you can customize your character and how this game has so many different and exciting features to it! The Game of LIFE is my favorite board game!,positive,0.9903332591056824
Tom,7/16/2020,"I purchased this game, why do I have to purchase cosmetics and maps as well? Complete rip off. Just increase the base price of the game and give us everything.",negative,0.8864366412162781
Rebecca Forbes,7/17/2020,"I wrote a review yesterday, but I forgot to add this one suggestion which would make this game even better: I think that there should be ethnic hair choices, rather than just ""White people hair"" to be more inclusive.",positive,0.728489100933075
Joe Schmoe,8/15/2022,"Extremely basic. Graphics for a toddler, but gameplay intended for a teenager. Opposite of fun, and already uninstalled.",negative,0.9371936917304993
Tina Ready,7/20/2020,"I remember playing this game as a child and I loved it, so to be able to play this game now is great. The graphics are awesome, and I like the different options you have on how you can play definitely recommend this game!!",positive,0.9868518710136414
Zachary Rongo,1/9/2021,"The animations are great, but the game is a bit buggy. On a rare occasion, the game will just get stuck.",negative,0.7514774203300476
Shelly Teeter,7/26/2022,Best game ever made...love the graphics and the characters..always time to enjoy the classics..keep up the great work.,positive,0.9840217232704163
Liva Eistere,10/18/2020,Its much better than the first part but i dont like the outfits in the game for girls . But just changing the hair color and outfit color would already do a lot!,negative,0.8295316100120544
The Rap Game,7/29/2021,I need a better phone my s7 has trouble keeping up with the animations at times. Still a good game but the dlcs are still not worth it.,negative,0.9029363989830017
Brietta Farmer,7/17/2020,The new animations are fun and the game play is still pretty simple definitely a great time killer.,positive,0.9793200492858887
Tiffany Trotter,8/22/2020,"I got the game and I can say I really love it. I have loved playing life since I was a kid, but the real life game is just so slow. This takes away this hassle and has great graphics. I'm glad I got it. :)",positive,0.9686429500579834
Tia Leanne,10/19/2020,"Absolutely love this Game. I took a Star off for the fact that we're using Peg Characters like the Board Game, and not Animated Characters like the Classic PC Game.",positive,0.8915772438049316
Donna Kaplan,11/27/2020,"I ""played"" one game. A few of my stable apps went haywire. The banners and awards are annoying. I prefer the older App.",negative,0.8543583750724792
Zoe Kendzierski,1/25/2021,I love this game me and my mom play it all the time it is so fun. I like that you get to design your character and play with your friends I love that you can do everything you can do on the bored game. This game is awesome👍,positive,0.9848280549049377
Jordan Martin,8/12/2020,"Great game, love all the choices and new aspects. Also love that you can play with your friends online.",positive,0.9880849719047546
Adibah Rahani,11/27/2020,Better than the first the game of life version. Nice graphics and more variation. Nice to play with single or multiple people.,positive,0.9651844501495361
David Odorcic,10/3/2021,"Very good game! Great game to spend time with the family. The layout of the characters, maps/worlds is just very good. You will not be bored with this game. Good game!",positive,0.9887716174125671
Alexus Matchett,2/24/2023,Love Love Love it!!! Awesome graphics and you don't have to pay for coins unless you want to. Also there are no ads!!!!,positive,0.9745217561721802
Simone Green,1/6/2021,"I thought this would be better than the first one, but its not. The first one is way better. The graphics on this is better but the gameplay on the first is more true to the boardgame. Can I get my money back?",negative,0.46554842591285706
Bradley Hunt,12/18/2020,"I'd give it 5 stars but for 5 bucks on the frostland we should have at least reindeer as pets or polar bears. 🐻 💘 And on side note for the 5th star with the family pets, at least would make the pets white for dog's ""Huskys"" for example But other than that it's a cool game",positive,0.8695285320281982
Beau Culwell,10/2/2023,Great game great graphics works very well,positive,0.9779821634292603
2023 Lean On Me!,6/1/2021,"Needs a way to, ""add friends,"" so users can better keep track of people they want to play with.",neutral,0.8176340460777283
Big B,7/22/2020,"Great update to the classic game, since I had to pay for it I wish the new maps didn't cost extra.",positive,0.8900902271270752
Graham Duncan,1/13/2023,"Good graphics, decent play but so limited, going off the game, keep getting put on with LEMON CAKE who takes 2mins per shot and adds up after 20shots to a big bore of an hour",negative,0.6345824003219604
Alana D. C- Walden,12/4/2020,Way btr then the first life!!! U guys did awesome on the graphics and the animation. I enjoyed playing this game very much. Thanks,positive,0.9876695275306702
Quin EssentiaL,7/22/2020,A really cool game. Very creative. Had a fun time! Especially loved the animations.,positive,0.9885661005973816
Lucas Parsons,5/15/2021,"This is a great game. I love the new options. My only problem with the game so far, and the only reason I'm rating it 4 stars instead of five, is the fact that I just had the game crash on me.",positive,0.5913760662078857
Cat Ammann,5/16/2021,"Not worth the money I play better game without having to pay any money. It's got nice graphics but nope, not worth the money.",negative,0.7362827658653259
Crystal Klink,8/31/2020,So far so good everything works great the spinner works way better and the graphics are really cool.,positive,0.9878804087638855
Stef Ingham,12/15/2020,I love this game. I only have one suggestion. Make the action cards unique to each board. That would just put it all together so nicely.,positive,0.9783333539962769
Keith King,11/17/2020,(EDIT on my last post today) The additional map that I purchased unlocks when the game is online. So it's not a total offline game.,neutral,0.898160994052887
spleef playz,11/19/2020,Amazing game and great things to buy i like that it has different maps and characters and vesicles to best game ever 1000000% download it if you can pay like me just be carefull,positive,0.9833242297172546
rotokomoto,7/16/2020,Tbh I hated the first one it was low quality and not worth money but this one is one of the best mobile games in a while it takes a spin on the orginal idea and makes it better!,positive,0.4989825487136841
maria sharpe,11/13/2021,"I always loved the board game Life and this is just as great. Great graphics, easy to understand and play!",positive,0.9878212809562683
Meghan Dore,7/21/2020,Game won't load. Yellow green screen. Made sure it's updated to current version. Very disappointed.,negative,0.9346215724945068
Angela Martin-Hardy,7/16/2020,I love it! Easy to find someone to play with and the graphics are cute! Other board games by this developer would be fun to play too. 😊😊,positive,0.9882075190544128
That_Random_ Introvert,12/20/2020,The game in all is really fun and for the price its kinda expensive but the good game and graphics take the star and i really suggest playing this game.,positive,0.9797541499137878
Garrett Blake,12/8/2020,Have to update the game and put more variety and change of scenery and customization please. Thanks :),positive,0.7375522255897522
Austin Rogers,8/16/2023,I love this game and the cute worlds.,positive,0.9846103191375732
Tonya Nichols,4/19/2022,It would have been cool if we get a holiday worlds. I love the game and graphics. I love how you have goals to reach.,positive,0.9657009840011597
Jacquelin Garcia,2/20/2021,"This game reminds me so much of the regular game, but better. This game is so much fun and super addicting. I highly recommend this game. ☺️☺️☺️",positive,0.9907095432281494
Katie Dodd,10/28/2021,"This game is so FREAKING stinking CUTE! I ♡ IT!. It is definitely worth the money & I will play it ALOT plus many other games that they also have created such as ""Clue""",positive,0.9852109551429749
Daniel Lee Smith,7/16/2020,Love love love this game!! The graphics and the controls is amazing!! Wayyy better than the first one.,positive,0.9895360469818115
Jennifer Adair,2/27/2021,It's like the board game but better graphics you can play on a play online with other people.,positive,0.6675941944122314
Brittany S,8/14/2020,This game is so adorable and fun definitely worth the money keep coming with new stuff great graphics and all Absolutely Love It,positive,0.9891833066940308
Taylor Bradford,7/3/2022,So cute!! I use to play LIFE on a game board when I was little and LOVED it but this 3D version is awesome! 🥰,positive,0.9841062426567078
Familia Herrera Perez,7/12/2021,"This game is amazing almost as amazing the first game of life, this game was worth $2.74 and I hope they make newer, better and crazier games this game is magnificent and maybe fix a problem with the first game of life",positive,0.9798264503479004
Wade A,7/15/2020,Don't bother. Bought the game and just gives my phone a blank green screen. I have a Samsung S10+ should work if I pay money. Useless,negative,0.8677061200141907
LaRonda Browder,3/9/2021,"This game is amazing. The first Life were good, but this game makes me soo happy. I am amazed of how great and well-made this game is! The updates are wonderful and I give this game a 5 stars! Anyone that says another wise, doesn't get life...",positive,0.9839891791343689
Nagu Tana,7/25/2020,Good game.. would have been great if the map could be able to pinch zoom in and out and also pan...,positive,0.9570453763008118
Sam GZH,11/29/2020,"This is so much better than the first one, it doesnt lag, no ads and it has really good graphics",positive,0.9649363160133362
Brian West,7/29/2020,Another great version of the classic board game also I personally think the original version created by you guys has better graphics,positive,0.9759588241577148
Khemaras Khai,7/26/2020,"Great game, graphics awesome, I would give it a 5 stars but playing the game overheats my phone. Overall it's fun",positive,0.9777712821960449
Andrew,8/29/2020,The game looked amazing on my phone and the graphics were really good I just wish the game was longer,positive,0.9836750626564026
Shannon Matthews,8/26/2020,Very gun. Enjoy the graphics and the ability yo earn new clothes and vehicles.,positive,0.9614384174346924
Katie Collins,12/12/2020,The graphics are beautiful and there are virtually no glitches!!!!,positive,0.9852902889251709
Jaideep Singh,8/24/2023,The best board style game in 3d graphics ever!!!,positive,0.9822376370429993
Kaedyn Carroll,10/4/2021,Would be a 5star if it wasn't the same map over and over if you want to buy all the maps then this game would be amazing 100% worth a 5star,positive,0.9597992300987244
Shirley wells,7/18/2020,Great game. The game of life has always been my favorite board game. The graphics and game play are great keep up the good work.,positive,0.9877279996871948
Kerrie Wintzloff,5/10/2021,"Love this game, I have a suggestion maybe if you can add different worlds that would be good. Apart from that I love this game",positive,0.9813639521598816
Michael Brooks,9/13/2020,"So much better than the first one, so many less server drops in the middle of play.",positive,0.951728880405426
Monique Henry,6/27/2022,"Great update to the original, yet keeps all of the features of the classic!",positive,0.9673166871070862
