Name,Date,Text,Label,Score
Sumitra Limbu,12/15/2020,"Very disappointed with the purchase. I was expecting more and thought there would be some perks or something new but I have to purchase and spend another $4/$5 for something new. That doesn't make sense. As fun as this is, the novelty runs off once you reach the end and its the same thing over again so if I paid $4 just for the stimulation and ads-free, it was not worth it.",negative,0.8630903363227844
Veronica Petkau,11/25/2020,"Might increase rating later if they increase game play time. Honestly, as soon as you get into it - it ends! Other than that, it's a great version of the game. Love all the options like the 'child or pet' option is nice. When an AI player chose a pet before marriage they got a cat. Cat rides shotgun most of the game then player chose to have a '2nd Chance' wedding ... and their new spouse HAD TO SIT IN THE BACK SEAT xD hahahaha that's a little brutal but honest I guess 🤷🏻‍♀️",positive,0.9220001101493835
rzrocket,1/30/2023,"Ok so let me get this straight. So before I ""bought"" this game I was looking at what the game had to offer. Build a house, explore/discover new worlds. So I downloaded the game with the understanding that I can unlock new game boards and have my own custom player home to decorate as I like. But no. I shelled out money for the game only to find you have to pay more for the new worlds. Same boring game it has been for literal decades.",neutral,0.6691042184829712
Erin Yell,4/6/2022,"It's fun enough, I suppose. I really wish that there were different color options for our skin aside from pink, blue, and purple. I don't like that they're indicative of gender. I like the light blue a lot, but it's sad I can't wear a dress on my wedding day. The board is the exact same no matter what expansion you choose, so it can feel a bit boring at times. Rolling high numbers is the worst because the board is so short. I wish that there were randomized maps, so its new(ish) every game.",negative,0.4615682065486908
Cruors,8/19/2020,"Not a bad game but I feel the season pass is not worth it, they need to actually change the card/job/properties to the theme too so really brings the quality up and the excitement/discovery to the board way up instead of it just being a board skin and a song mostly which only makes you feel passive about it and doesn't change the game all that much for it to be worth it, my friends were disappointed. Adding new cards to the deck would also be nice too for such a steep price tag for skins.",negative,0.831623911857605
A MEL,11/28/2020,"So many users mentioned a constant crash while playing the game. I investigated the claim. The app tries, without explicit consent from the user, to RECORD audio from the phone. Having Android 10, mic permissions have to be given explicitly and the app didn't ask for them, so it crashed. If you're facing a crash issue, go the app setting (Android App Setting) and give it mic permission, if you are okay being recorded by a game app. Personally, I'm uninstalling and getting refund. Very Shady.",negative,0.7465402483940125
Nite Crawla,7/15/2020,"The game needs options. 1.) If a choose to speed up the Computer players to 5X speed I think I would want to speed up the other 2 computer players as well. It's assinie to keep having to click 5X speed for each computer players turn. I want to be play my turn not have to wait for all the animations for everything else. 2.) You want to grab my attention to tell me to soon for ""highest soon prize"" or that players are waiting for me to do something? how about a vibration notification?",neutral,0.6385790705680847
Edmin Rossy,9/1/2020,THE GAME OF LIFE 2 is by far the best board game on the market. The reason I give the game a 4 star is because It feels like it's watered down and extremely short. I would really love to see a longer board. I'm excited for the new road maps. As you can tell the biggest issue I have is the game feels extreamly short. Also the next update can you guys add more customization. Can we please have a LEADERBOARD 🙏. Sorry I keep editing but can you add emotions so we can have some type of communication,positive,0.9499502778053284
Shanice Benjamin,9/21/2020,Overall the game is fun. My only hangup (and I'm not sure if others are experiencing this as well) is the lagging at the beginning and end of the game. When choosing the game order and when tallying up the money and what not. It's actually pretty annoying.,negative,0.6264792084693909
Jack Peters,4/20/2023,"The game is pretty fun however the description and images imply that other worlds are included. Instead you need to pay extra, a lot extra, in order to be able to play on these worlds. Of course the developer just provides this typical response about how it's normal to pay more for things... False advertising might be normal but it's against the law.",negative,0.507623016834259
Chris Faulk,3/23/2023,I will agree with other reviews that the game mechanics are not at all random or fair. CPU very often gets high number spin or lands on the perfect spot or gets max value for house sale OR high salary OR lands on their own lucky number multiple times in a row. I just played and spun 3 or under 7 times in a row. I actually used to win games but have been 4th place (I do know how to place this game) the last several times I've played. I haven't also landed on a family space in the last 10 rounds.,neutral,0.556143045425415
Melissa Torres,8/9/2020,"My 7-year old and I love playing the game! The graphics are great and she loves seeing what happens when she makes different life choices. With that said: 1. We would like to see at least 4 different player tokens so there are not 4 wheels, skateboards or birds when looking at the aerial view of the game board. Once a token is selected, it can't be used by another player. 2. Is there a way to personalize the name for Player 2, 3 and 4 when there are 4 humans playing? We tried everything in the edit mode including tapping the name plate and nothing works to change the name. The names do change when they are computer players. If there is a way to change to names when in ""human"" mode, it is not intuitive. 3. As other players mentioned we do wish there was an option for a longer board. I like the short version that exists right now but when we have time for a longer game, another few routes would be great, with more house spaces, salary spaces and other perks. Does not seem to be very many house spaces, we've played many games when neither of us had more than one degree and both had zero houses. We do love the 2nd chance spots!! 4. The ""risk"" road seems boring since it's all Wheels of Fate with a few Taxes spots sandwiched in. We hate landing on a Wheel of Fate because we ALWAYS get Taxes. Also where is the reward for taking the risk? Would be nice to have a couple of very large financial gains on that street, like a $500k spot and a House Inheritance or something. How about a free scholarship for another degree? 5. Does it matter which spouse you choose if you go down the Marriage road? Are there advantages over one or the other? This isn't explained, unless there are no special advantages of one over another (there should be if there are not). I guess same thought on kids, are there advantages to having kids? If yes, what are they? 6. I would like to be able to pay back debt when I get paid my salary, that would be a nice ""pause"" option when cruising over a paycheck collection space. 7. It's nice having two career choices after completing an education purchase but we always take the higher paying job, why would we choose the other one? THANK YOU FOR THE AWESOME GAME!!! Melissa and Sophia",positive,0.8953224420547485
Mike Rumans (Popnfresh-Trex Popn),12/21/2020,"I had originally done a 5 star just because the game is a childhood favorite. I've played many many rounds on the starter board. Then was informed of a 1 time only sale for 50% off season pass where it suddenly went to 34.99 as retail but could be bought for 17.99 So I bought it just cuz I was enjoying it. A few hours later, suddenly it says to get the season pass for 73% off. Kind of shady marketing. Still enjoy the game and not as excited but still am none the less to see other boards.",positive,0.7144585847854614
Alex Wawroski,2/15/2022,"A whole lot of fun, and surprisingly charming art and animation! I don't recommend the 5x speed up option because it causes freezes, but you can just minimize the number of opponents to speed things up instead.",positive,0.8526390194892883
Jessica Weaver-Kenney,2/24/2021,"It's fun and the new additions are interesting but it feels like I miss out on a lot of life events. I played 2 games and both times I never got to have kids or pets. I also don't like how buying a house isn't guaranteed either. Are my spouse and I just living in our car?? I just remember in the first mobile Life game and in the boardgame, I got to experience more. I think this one focuses too much on education and careers, which is ok, but there are so many other aspects of life.",negative,0.7494714856147766
Tejpreet Mundi,1/11/2021,"Here are few suggestions to improve this game. 1: In game chat, emotes/taunts and voice chat with ability to mute players individually. Without them, the game feels boring without the social aspect. 2: Game feels too short sometimes. Maybe make another mode with more tiles, or more paths to choose from? 3: Jobs are almost always repetitive. I expected larger pool of jobs to choose from. And by that i don't just mean different names for them. 4: Ability to add friends. Specially fellow players.",negative,0.6053968071937561
Saltiest Meatball,1/25/2021,"Deapite having a top of the line phone and 5G/1GB Wifi, the game still refuses to play well. Constantly freezes either during the game or during the score tallying, forcing you to void the whole game. Happens basically every other game. I would vote 0 stars if I could. Poor optimization.",negative,0.9242299795150757
Vicki Louise,12/30/2022,"I love the game so much! However, I have been trying to install the ultimate life collection all day. I have emailed multiple times and I have still not been able to get this to work. I have purchased on other games today to see if this was not an in game issue however I have had no other issues with any other purchases. I am very disappointed as I love the gameplay so much but I am going to miss out on the sale opportunity due to the issue.",positive,0.42754366993904114
Jennah Wittenbarger,7/16/2020,"The game is fine. Nothing spectacular. The original version is still the best. At least in the original you get rewards for ""expanding your family"" - Also, when given the option for a ""better"" job, it's not necessarily better, esp with the new ""taxes"" addition. The plus is being able to stay single and have pets instead of kids, but, there's no real incentive. It still ""rewards"" you for getting married in the way of TAKING money from the other players. Not worth purchasing when original is free.",positive,0.6797742247581482
Ashley Nicole,9/17/2020,"Within 10 minutes of opening the app it turns my whole phone off. At first i thought it was a coincidence but nope, it still shuts my phone completely off anytime i try to play the game. I havent even gotten to play a whole round, yet i paid money for the game. It doesnt give any warning or reason why my phone restarts but ive never had this happen to me before. I guess I'll be deleting the app since its only use seems to be taking up space, as of now.",negative,0.870766282081604
Terri Charlton,8/23/2020,"Game constantly freezes! I have missed many of the final scores due to the game freezing. When it freezes during gameplay, I can save and quit and return but the final score is pretty important and it won't allow me to save and return at that point.",negative,0.918840229511261
MTFBWM,7/25/2021,"Very fun game, just wish the aesthetics of the game would change according to the set used (for example: move with swimming, jet-ski or surfing effects when using the seaside theme instead of just driving along on the same track). Otherwise a great game.",positive,0.8771455883979797
Jessica Sunderland,9/1/2020,"Lost all progress when I had to reinstall the game. I ended up needing to factory rest my phone thought since I bought the game it would be backed up on my Google account. Turns out I lost all my progress, didn't have to buy it again. I have to start over and I had 3 goals left.",negative,0.7594757080078125
Static Syndic8,7/16/2020,"I absolutely love this sequel! I really loved the original but this one is like 10x better! I would ask for 3 things though: 1) for purchases to be *slightly* cheaper 2) the ability to change your friends names in pass and play 3) and finally, the feature of kicking a player in online multiplayer if they are afk and replace them with a robot Besides that I love to see this game grow! <3",positive,0.978425145149231
Joshua B.K.,3/12/2022,Game is pretty bad. Watched the game move me countless occasions to the wrong spot. Count is off. Players constantly hitting back to back to back perfect rolls. Youll barely have a fighting chance. To top it off is 4.99$ for any new maps. No thanks. Instant uninstall.,negative,0.9492834210395813
Evan Tolstov,10/3/2020,"This is a great game. However, it tends to freeze up on my turn quite a bit. It'll just keep being stuck in the screen until enough time passes when the game will play for me, at which point all I have left to do is just exit the game. It's a fun game, but it's sad that this is an issue. It keeps happening pretty often.",negative,0.7847111821174622
Christine Wagner,6/18/2021,Fun and addictive. All the tradition game with a few more surprises. All the different options for cars and outfits are awesome. Also i love how it doesnt just give the traditional male and female options. There is a 3rd option that is both. For marriage the game gives an option to wear a suit with a veil. Very cool game. I love that I can coop with my family and friends or even play up to four characters on the same device. Very very cool ;),positive,0.9796535968780518
Zak Robinson,7/15/2020,I've really enjoyed this game... the creators have obviously put alot of time and effort into this :) I would recommend the buy... I just played a second game and one of the players took an extremely long time to spin the spinner... so just in case some leaves the game I believe that a timer on the spinner section would make a great addition to the game but no worries if you can't,positive,0.9588752388954163
Jeff (Euphoria),5/2/2023,"I thought this game would be at least AS good and have as much depth as it's 98 counterpart. The game is trash. Can't believe I paid for it. No depth at all. Things happen and nothing matters. It's so short. You can complete a game in 5 minutes. I rolled 1 after 1 and the game only lasted for 15 minutes. Tldr: short, boring, life ripoff, every other feature other than base game locked behind about 100$ in pay wall, Short.",negative,0.9165775179862976
Kersten Bartelt,3/22/2022,I like the game pretty well but had bought a single map expansion then the season pass to get them all. A few days later I got the season pass refunded and lost access to all the extra maps. Not happy and not sure who to reach out to about it.,negative,0.6899446845054626
Dani O,1/3/2021,"It's a fun game but the grow your family puzzle board is so hard to achieve. In the original board game we had to spin to see if you got single, twins, triplets at the end of the child segment, bring that back. Also give us more options for kids (if you land on space if you choose kids, spin to see the number of kids you'll get) or including getting married as grow your family. I purchased all the boards and upcoming boards so I'd love to see more options to grow the family.",neutral,0.45020556449890137
Josh Choppin,4/12/2021,"You have to pay for everything. Not just the initial game, but everything else too. Plus the challenges aren't challenges. Grow your family 30 times isn't a challenge. It just takes away your choices and makes you wait for luck of the spinner. Win a 4 player online match is a challenge.",negative,0.6308145523071289
Cody Harrison,10/19/2020,"It's fun, but I should have looked into it more before purchasing a VIP pass. The additional worlds are the same as the main content; they just have different themes. Replayability is very lacking - especially if you purchase new worlds.",negative,0.5911872982978821
Nell Wils,3/26/2023,"It's more modern and better graphics and more options than the first digital Game of Life. Definately love it. Go ahead get it and see if you like it too. That's how much I like it... Gonna do a small little advertising for them... How I get like a little gift for that... Hint, hint. 😁",positive,0.9773197174072266
Jennifer Matte,4/5/2021,Fun and no in your face adds. I got this game so I would have something to play with mom as we sit together and it works out perfectly for that we use pass and play. The dlc maps have different careers which is fun . I felt it was a worthy investment for the bit of variety it adds though every map is the same (probably for online compatibility),positive,0.9457871317863464
Bianca,9/9/2020,I live the board game and I was enjoying this version but I uninstalled it due to the fact that it seems like some people are able to cheat. I've played several games where other players have been able to spin multiple times to get a preferable number. The final straw was when it was my turn and the wheel spun before I touched it then landing on someone's lucky number but I was still able to spin to get another number.,negative,0.6768187284469604
ro cc,1/20/2021,"The game itself is ok. The thing i dislike is the people playing it. There should be a 30 second timer implemented. If you don't move turn skipped. 3 strikes your out from being afk. Last few games we would be waiting like 3 minutes before someone would do a single spin, 3 minutes before they press the confirm button, and not skip a single scene when they are being that ignorant. I did rage quit because of it.",negative,0.8525798320770264
jessica caves,7/15/2020,"After pointing out a few issues and the prompt and useful response of the developers I have changed my score to 5 stars. This is a brilliant family game that is easy to use, and with the different game modes (single, pass the phone and online) there is a way to play for everyone. I love the diversity and the fact this classic game has been brought into the 21st century to be more inclusive. Well done team 😀",positive,0.9538216590881348
Tyson Gibson,4/16/2023,"Lots of fun, great graphics and nice add ons. Like that I can make choices. One minor complaint: some players are manipulating the spinner which is irritating. Seems like that could be fixed. Otherwise great game!",positive,0.9220185875892639
Stephen Callans,10/28/2020,The game is pretty fun. I bought the package with all the boards and now it won't let me play the single player mode. I have to pass and play or play online. Can you fix this? Update: had to uninstall and then reinstall he game. Works ok now. Does freeze from time to time. Not sure why. Pretty fun though.,positive,0.4364151656627655
Shannon Sihtam,4/10/2021,Its not too bad but as many others mentioned you are paying for the original one only. They charge for everything else. I also think its a bit short. I think they should have options for longer or shorter games and more than 4 people. I also agree there's a lot of repetition so I would like to see a bit more diversity in the content.,negative,0.6366464495658875
Kellie Walker,11/9/2020,It's fun but the options are limited and there are more modes within the game you have to pay more for. It shouldn't be that hard to make more career options or something? Also constantly crashes and says there is no internet when there is.,negative,0.7404451370239258
Laurissa Chipman,2/16/2021,"Misleading with the trailer. Not nearly as interesting or interactive. Dont see how this game can be 5$ more then the game of life (which I also have paid for ) when this game is extremely similar aside from a few things. Will change to 5 star if they resind to my email. But not worth 7$ considering it's not much diff from the first one. Again, trailer was very misleading for the interactive part. Would have preferred life vacation",negative,0.8476292490959167
Tejas Karandikar,1/20/2021,"The game is great but the only issues are that the game sometimes freezes and lags at most of the stages... Also the original way of spinning the dial should be brought back in order to decide who plays first... Other features that need to be introduced are, actual players in single mode by random matching and also more worlds, but for free...",negative,0.6520180702209473
Alexa Wermuth,7/13/2021,"This game is a lot of fun! Its just really hard to have kids which is my favorite part! You will be lucky if you get 1 kid during the game, 2 is pretty rare. Once I got 5, but I've never had 3 or 4. I also wish you could have twins like in the real game. Overall I really love playing this, you can play online with real people, online with friends, alone with fake players with computer generated moves, or you can play with friends in the same room as you with ""pass and play.""",positive,0.9512469172477722
Cael Schipper,3/12/2023,"It is an awesome game with so many maps. Just one thing, I wish they would update and add more content, and change up the map. I know they have different maps, I just wish they had a different route than the single route all the maps have",positive,0.9301837086677551
Elena Vigil,7/15/2022,"Do not purchase! Although you already bought the game, it only comes with one map. After that it is 5 dollars for each additional map. In reality a $30 dollar game that isn't worth it! Update! Then they contacted me explaining that it is because you pay for "" cosmetic in app purchases"". How about you advertise it that way from the beginning and stop stealing people's money for 1 boring map",negative,0.9209674596786499
Johnna Guillerman,10/26/2020,"Really fun but I think people might be cheating? Just strange when people roll perfectly every time. Also they should have an option for people to play different maps. Not just cosmetic changes but changes and additions to length, paths, etc",neutral,0.4262581169605255
Jinxie Joelle,12/31/2022,"Addictive game but many bug issues and drains the battery quick , put my phone to charge as I been playing more then 30 minutes and my battery went from 88% to 12% , I even had it on charge and my phone become hot with less battery percentage at 6% 😳and my friend experienced the same issue.... also should be and kick out or reload player options for players that don't press ready or lose connection when joining online.. otherwise I would say 5 stars .. please look into this issue. Regards",negative,0.8916573524475098
Holly Bunn,8/10/2020,While playing the game it freezes and I have to exit out and get back into the game even than it freezes about 4 more times before I can finish the game I love the game when it freezes on single player mode (waiting for a player) it makes me not want to play it anymore,negative,0.8847737312316895
C F,4/18/2021,The game is super quick and the board is really small. Dont expect to be able to buy a house and have more than one child because the spots for those are very limited. I played this 4x and had practically identical gameplay each time. Waste of money in my opinion,negative,0.6499761939048767
Makayla Garcia,2/23/2021,I really like this game. Can you put more colors and clothes and hair for free. So we can get them with the books and hearts and pigs. Or getting more stuff with them. My daughter and I play together. We got the three roads to play on and we enjoyed the game a lot. But it should be more free stuff and more roads also to play on. We haven't play together like this for a long time. We both enjoy the game so much. But it does need the hurry up button and the smiles also. That be great to add,positive,0.9478831887245178
Pell Torr (Borzonslayer),1/30/2021,"As far as I can tell, the game deliberately shorts the player in solo play, handicapping you on every spin while all computer players get the best possible jobs they can, move around the board at twice your speed, and all focus different point goals so you can never have anything in your favor. Screw this game and it's deliberately suppressive rng.",negative,0.877449095249176
Amber Wright,8/15/2021,"So far I like the game. I bought the season pass, thinking it would be fun to host the games and play with my kiddos. When i do the online with frienda, i am the only one on the different board, and makes them in the classic board. Me being the host, you would think it would share the board for the game. But it doesnt. Only way to do it is pass n play. Im frustrated.",positive,0.887637734413147
Amanda Rok,8/3/2020,"What a waste of money. Game worked perfectly when I was getting my ass kicked. As soon as I waa going to win a single game, it froze after showing money earned and didn't progress to points earned or who won the game. I do not give negative reviews often, but I also do not spend money on games often. Don't waste your money!!!",negative,0.8780505657196045
Chevyguy,9/9/2020,The game for the most part is good. But when playing multiplayer on either android or ios it has a tendency to either crash or freeze. It is a little frustrating. Hopefully that can be fixed soon.,negative,0.4502795338630676
Matrix -Mega,4/20/2022,This game is fun but there is actually no system that times out players when they go afk for large amounts of time. There has to be a system that will kick the player after like 2 minutes of inactivity. Or a timer because this problem is so terrible people will go afk on purpose because they are losing and they game is close to the end. Everytime I play just last game someone went afk for over 10 minutes near the end I screen recorded about 1 minute. THe problem is so bad I can only give it a 1⭐,negative,0.8501908779144287
Megan Anderson,4/27/2022,Too short. Anyone else having issues at the end of the game where it doesn't break down the totals? It just stands there and doesn't do anything at times... have to reset the game too often. I had this problem with the first version too sometimes... this should be fixed by now...,negative,0.8596943020820618
Eric Williams,1/7/2021,"This game is amazing! Needs a loop effect to keep playing longer until bankrupted or stop at old age. Just like the feeling of playing the actual board game without all the hassel. Great graphics n choices. Also, needs more choices to choose from.",positive,0.966836154460907
Shelley Balsley,11/30/2020,The game keeps freezing up and I have to quit and then load save game. Beyond that the game could be a little more animated with the choices. I would have rated the game a 3 or 4 if it would quit freezing though.,negative,0.8195737600326538
Blakie Boy,11/29/2020,"The game is Overall Fun,exciting and entertaining.I had A nice time playing it with friends and family with the pass and play mode, However in my opinion The game slightly lacks customization,There is not that much to buy and What there is Is Really OVER PRICED (In my opinion).If You can add a little more Things in The Shop and Not make 1 Mape Really Expensive For some,Just lower thing a little and Frequently update the game and maybe Make A bigger map.",positive,0.8790614008903503
April H,3/16/2021,"Its a good game with no real issues experienced. My reason for the rating is similar to everyone else. Do not waste your money buying this because all you get is the base level board. All other boards cost money, just like the first version of this game. Unless you're prepared to ultimately fork out around $50 which is the cost of a physical board game, this is not worth ANY money. It should be free to download, and it shouldn't cost as much as it does for new boards.",positive,0.5172404646873474
Kookie's cookie,8/13/2021,"Game is great and so fun. However, lately, my single games keep freezing and I don't get anything from them. Even if I ""Save and Leave"" when I get back it opens a new game and all the progress is gone. I hope this issue can be solved so I can play.",negative,0.7570011615753174
Samin Ali,12/25/2020,I got this game last month during a sale for 50p and I am going to explain my experience from then up to now. First of all purchasing this will only get you 1 board and 1 set of tokens if you want to get more boards and tokens you have to get them separately or in small bundles or buy the season pass which gives you access to all of their current and future boards and tokens. The gameplay is overall pretty fun with cute cinematics. The 1 thing I want is for the boards to be longer.,positive,0.517995297908783
Ryan L,12/19/2020,"In spite of other reviews that mention the cost of the game being pricey for one board, it's a good game. I think it's actually kind of reasonable considering the life physical board game gives you one board for -$20+. It's a fair price in my eyes. My fiancee and I enjoy passing the game to eachother and competing against the bots. She loved the life board game and got me into it, and this is even better!",positive,0.8550029397010803
Caitlin Reisinger,12/14/2020,"I was just playing the fantasy world version in multiplsyer online, and someone named ""BigPP"" got the ""app developer"" job from the original world IN fantasy land, it never had the right graphics when they spin, and now I can't open Google play. I've turned my phone off and on again 3 times and attempted access through settings, chrome, and other games. Google play won't load. I assume it's to prevent me from reporting this but then I left my phone alone for 5 minutes and was able to report this",negative,0.7390685081481934
tiffy,1/31/2021,"*update Issue was handled well, good customer service and it was an error in wording. All good.🖤 Purchased the Haunted Hills Bundle which came with the world, +8 collectibles to get throughout playing, 6 vehicles, 9 avatars, and 9 outfits but only received 2 vehicles, 3 outfits, and 3 avatars as if I had only purchased the expansion pack.",positive,0.7713401317596436
Ash B,10/5/2020,"My kids and I love this game. And its a fast paced game at that, yes it cost money but if your kids like being on their like mine do then this is a way for all not to have to go through the whole get off your phone thing, plus have family time where everyone is happy and spending time together! Can't put a price on that! Not even $2.orb$3. Or $4. Or $5.99!!!!",positive,0.9562007784843445
Lil Red DeadHead,7/4/2021,"Grade and always entertaining! With new options putting a twist on the game while still keeping the integrity of classic game of Life. The season pass is also a definite plus! Got it on sale and have not had to buy a single expansion yet, and there's already been four! Highly recommended for anyone of any age for casual entertainment and fun.",positive,0.9740034937858582
kurt cyr,11/30/2021,Way to go guys!! You made a classic into an updated turd no one wanted. This game was one of my favorites. I tried to play this for the first time today and I couldn't even finish college before wanting my money back. Unfortunately I missed that refund window and now im stuck with a game I'll most likely never open again. Keep up the terrible work. And rot in pieces updated game of life.,positive,0.6526312232017517
Yup,8/11/2021,"The game is fine, and pretty clean. 2 stars mainly for the fact that you pay 4 dollars thinking you're getting the full game, but instead get a single world, and the rest of the dozen or so are 5 dollars (even more than the game!). I feel like I bought a demo. The smaller issue is all online play is disabled. Why? If there's a reason, tell me why in the game so it doesn't annoy me constantly.",positive,0.8299509286880493
Thomas Ecker,5/8/2023,"This is an interesting remake of the classic board game, but... all of the new features simply detract from the game play for me. The taxes are an interesting twist, but the personality attributes, the collectibles... They're a little much.",negative,0.7266365885734558
Sam MaC,9/19/2020,"My problem with the game is that I purchased the Fantasy board, but it didn't say that it was only for a limited time. This board cost more than the game...That was a waste of money, now if I want to play it again I'll have to repurchase it?! You all should be ashamed of yourself for ripping people off like this....Not HAPPY AT ALL!!!!! 😒 😕 😑 😐 🙄 😒",negative,0.9443814754486084
Erika Wilcox,7/16/2020,"First time playing game of life on mobile & it's a really smooth, pleasing experience. I wouls say that making the game a little more interactive in the future, like the ability to add friends, some type of leaderboards, would help keep people engaged & wanting to play long term.",positive,0.9703485369682312
Bhutwheyt Therismor,9/26/2021,"I had it at two because it wouldn't stop freezing, then it froze three more times in a row. A friend of mine is having the same issue. I don't like that I payed for something that doesn't work. If it gets fixed I'll buy the season pass, but it's unplayable until then.",negative,0.9254325032234192
Lady Burst,7/13/2021,"First of all it lost all my progress,has no button to contact support . i had to buy the game twice! And ive lost so many unlockables and 30 or more so dollars! Update! I contacted support they told me there is no way or restoring it nor giving me my money back. So if i wish to get back to where i was ill need to invest 20 hours or game time and give them more money for something i paid for. Super greedy!",negative,0.927284836769104
Jennifer LaRousse,3/5/2021,I've only been able to play it once since I've downloaded. It crashes everytime I try to open it. This isn't the first time either. I shouldn't have to uninstall and install again over and over. Reinstalling does no good when you use in-app purchases and those don't count when forced to re-install.,negative,0.8945657014846802
Marky Mark,7/22/2020,"Only been playing for a few hours, but for $3.50 and no ads, with all the new additions, I can't complain much. Although, my only complaint thus far is that I'm fairly certain I'm playing with bots rather than actual people when playing online...I switched to another app on my phone several times during an online game, only to find the previous player still on their turn, on the exact same space they were when I changed to a different application..it should be made clear to us if they use bots.",neutral,0.4398311674594879
Jason Hicks,3/22/2021,"This game seems to delete all of your save data between updates. Combined with the fact that this app doesn't use the Google Play Games achievement system, any progress is meaningless. This is a game breaking bug and inexcusable for a game with expensive DLC.",negative,0.9253442883491516
Matthew Scatchard,8/23/2020,"Love it, but 2 things 1: sometimes the game freezes so i have to quit the app and reload it 2: sometimes it displays the wrong amount of money I have Fix these and then I'll give 5 stars!! Can't wait for more themes to play through",positive,0.4426378905773163
Drake Featherwing,7/18/2020,"Good, but the maps feel way too short for the content the game has, the only other board available at launch is locked behind a $5 USD paywall... Will consider buying again when development progresses a bit more, but for now, had to refund and uninstall as it didn't hold my attention as expected.",negative,0.8851519227027893
VK x,1/10/2021,"Game feels rushed, it ends way too fast and the spins don't seem random at all. Would like to see the old PC game from 98' brought back to mobile and remastered. That was way more fun to play.",negative,0.6998691558837891
Jordan Kananen,8/10/2020,"Such a disappointment. The game board is much too short, you play through two or so times and you're already bored of the game, becomes very repetitive. Game would be much better if the board was longer or if there was additional boards that were included.",negative,0.8906499743461609
Kelly Walker,4/9/2022,Very disappointed in this game. Was defiantly not worth 6.99. The Game never changes . It's always the same jobs no matter what route you take. You need to spend more money to play on different board game backgrounds. Huge disappointment. I want a refund.,negative,0.9321635961532593
Ris AR,2/14/2021,Very addictable... I love the board game and this works for a phone game too. Totally worth the price. Brilliant game. I wish you could send simple prompt messages to hurry up the players - a 4 player game can take a long time. I would also like to send simple emojis to interact with the online players. Lastly the game won't start until all players are ready. Please add a time limit or start the game with less players...,positive,0.954620897769928
D,2/4/2021,"You have to pay to unlock new worlds, I thought they would be longer or extended but its the same repetitive thing with a different theme. When you collect all the collections, it should unlock another lengthier level.",neutral,0.5368499159812927
Megan Buchanan,5/19/2021,Fun but waste of money. You only get access to one board after paying $4 and have to pay more for locations. That is not fair. I deleted and requested a refund. Make the first board free and then you could charge like $2 for the next one not $5.,negative,0.9056918025016785
Drax1s 7,9/26/2020,"It's a fun game to play with my SO. My complaint is with the lack of replayability, especially noticeable with the paid content. There is a lack of action space events that would add so much more replayability to the game. There is no new themed action spaces with the Fairytale Kingdom like ""Rescue a peasant from a dragon: collect 1 Heart"". Or "" Find treasure under a troll bridge: collect 1 Wealth. I'd buy the premium content if there were.",neutral,0.4166134297847748
Janet Chil,7/17/2020,"I love this game so far. But what I don't like that you can't save your account. I have it installed on my android and my Chromebook, I use the exact same Google Account for both games but when I started playing on my Android, everything I had saved on my Chromebook was not on my Android phone. I'm disappointed about that. Please make it so we can link accounts. Thank you!",negative,0.5340148210525513
Mike Carrigan,6/5/2022,"I cannot make the spinner ""spin"" on my phone. I can run my finger all around that spinner and it will go in a circle as long as I run my finger around it but as soon as I release it, it bounces back and forth and never spins...so I can't play. My wife plays just fine on our Chromebook and she players her sister across the county but it won't play on my phone.",negative,0.7409230470657349
Vanno Kouch,4/2/2021,"Great game overall. Don't listen to the complaints about the skins, they're just skins and cosmetics. But I would say I wish there was another real board that was longer, and it should have the option like the switch to continue after retiring.",positive,0.8665273785591125
UnicornVommit,7/19/2020,"Just learned that the season pass is considered an inapp purchase, meaning that in order for all 3 family member to have all the content I have to buy it 3 times after already paying for the app in the first place. (On sale for 29.99 right now.) So almost 100 bucks for everyone while its on sale... Can we at least get to try a map before buying it. Geez what a money pit.",neutral,0.695155918598175
Mrz. Renee,4/14/2021,"I absolutely love this game, it's extremely addicting! The only thing that I wish it did have, where the emojis like the first game of life. I also had the issue where when I changed new phones even though it was with my email and I purchased the season pass none of my avatars that I had earned didn't roll over not to start all over again 😔",positive,0.955485463142395
Daph,3/24/2021,"It's so much fun the game could be a little more smoother and it would be nice if you didn't have to pay for the other boards you should be able to earn it, but if you can't do that then at least lower the price cause I don't wanna pay 5 dollars for it, other then that it's a great game if you could take my suggestions then I would definitely give this game 5 stars.",positive,0.9015376567840576
Rebecca PriceLarison,9/7/2022,"Good game, there needs to be more variation in jobs. And I wish the jeep was an option for vehicles instead of just one of the transformations. And I would like to be able to choose the animal or color of baby I'm getting.",positive,0.8521860837936401
Colleen Trump,8/15/2021,"The game freezes constantly. You can't get to any other boards unless you pay. I thought maybe you could when you win all the collectibles, but that doesn't do anything at all. Pretty disappointing considering I had to pay for this app.",negative,0.9154742956161499
Turdy TurdPiles,8/26/2022,"Constant crashes. Worst thing is that if your game crash, you can't go back to your current game. You are forced to start a new game. On top of that, you are unsure if you are playing with real players or a bot. If you crash, the bot will play it for you. Repetitive and it gets boring after a while.",negative,0.918457567691803
