Name,Date,Text,Label,Score
Marianne V,11/9/2021,"Had to change from android to iPhone for medical video sessions only available on FaceTime. Google can I have refund on game pass and all games purchased under android phone, and now I’m medical required to have iPhone for FaceTime to up keep my many Dr appts. Marianne Vinas, a customer for years!",neutral,0.5321986675262451
Donna Kaplan,11/27/2020,"I ""played"" one game. A few of my stable apps went haywire. The banners and awards are annoying. I prefer the older App.",negative,0.8543583750724792
Zoe Kendzierski,1/25/2021,I love this game me and my mom play it all the time it is so fun. I like that you get to design your character and play with your friends I love that you can do everything you can do on the bored game. This game is awesome👍,positive,0.9848280549049377
Kisharn Kumara Vell,7/26/2022,For some reason i cant change my name and online multiplayer and play with friends is locked. Its really boring playing with only bots.FIX THIS OR GIVE ME A REFUND!!!,negative,0.9521574378013611
Poppy B,4/17/2023,its good mostly BUT the board is a lot shorter and a whole bunch of stuff is paid (theres a whole vip package you can pay for) i think i prefer the first game.,positive,0.9457684755325317
Kenny,8/3/2020,"The game is okay. Everytime I try to play with friends it kicks me out mid-game. Kinda annoying, rather just play the board game",negative,0.6819294691085815
Paul Xiong,3/22/2023,Fun with the family! We play whenever we wait for our food at restaurants. Good way to keep the family engaged and entertained!,positive,0.9729766845703125
Rebecca Wilmot,5/13/2021,Only giving you 2 stars because I've played single player and online multi-player and have never won a single game...also the game cheats on mini games within the main game...I'm so disappointed that I actually paid for this app and can't win even one game!,negative,0.9427880048751831
Charlene Delgado,8/30/2023,It's awesome you can play with family members from different houses 😀,positive,0.9813854694366455
Samwise Gamgee,7/30/2020,I really enjoy playing this game in Pass & Play mode with my family. But could you add ability to change human player names in Pass & Play mode?,positive,0.9396348595619202
Ashe Nguyen,7/19/2020,I love how you guys added more features to the game and it has less bugs too. Keep up the good work and everyone keep safe :),positive,0.9825025796890259
M Childers,8/23/2021,App isn't straight forward. Greedy to the max.... You get 1 world and pay $4.99 for different worlds without different features!! If you refuse their privacy policy then more features won't work.... The world is sick w greed,negative,0.921489953994751
2023 Lean On Me!,6/1/2021,"Needs a way to, ""add friends,"" so users can better keep track of people they want to play with.",neutral,0.8176340460777283
Christopher Dalporto,12/4/2021,Excellent mobile game of life. Kind of greedy on the outfits though. Who is paying for outfits after already buying the base game? Make unlockable by playing! 👎,positive,0.4248851239681244
Stephanie Mullins,3/6/2021,You think you're buying a game but if you want additional maps you have to pay even more. The game is buggy now and then. It's not worth the price.,negative,0.9016983509063721
Kenny Abbs,9/3/2022,Cant even get through a full game without the app restarting my phone . This has been an ongoing problem. Please get this fixed,negative,0.8923448920249939
maria sharpe,11/13/2021,"I always loved the board game Life and this is just as great. Great graphics, easy to understand and play!",positive,0.9878212809562683
Janmark Saculinggan,12/2/2020,They say they will fix the freeze bug in the comments but it is not. it keeps freezing.,negative,0.8701100945472717
HazzyMD,8/13/2020,"You get a smooth game every so often, but the rest of the time it bugs out or crashes",negative,0.6449401378631592
Gemma Dawson,7/19/2022,I love it it is werlt the money becauae it can be played offline and no word to say how fun it is i recim. you can play with family and friends but to play with friends and family it takes wifi,positive,0.9655418395996094
Faceless Goddess,7/8/2021,"Really fun and has very little bugs, I do wish that they gave you more puzzles since they go by so quickly.",positive,0.9631368517875671
Kayla Forseth,9/21/2020,This game is so fun to play im going play again and again. What a blast game good job. The board is different thats why its so cool.,positive,0.9889233112335205
Nemesis Saladbar,9/20/2021,I can't select to be ready idk what to do other than that the game is fun for the most part it must be some sort of bug.,negative,0.7612180113792419
David Jia Xing,4/28/2021,Ok. The game breaking bugs make it unenjoyable. Every other game will make freeze at the end :sadface:,negative,0.9043721556663513
Natasha McClay,8/18/2023,Very relaxing in long car rides,positive,0.953546404838562
Julia (Joolz),6/24/2023,Easy to play with 8 yr old grandchild,neutral,0.5886648893356323
Hannah Kerr,8/10/2022,Does not save your game progress when you make an account and switch over to a new phone. Fix this!,negative,0.7761613726615906
Josh Jenkins,7/22/2020,Very short and not very fun. Should have made it more like the original board game or Twist and Turns.,negative,0.929103434085846
Peggy Adams,10/13/2021,I love playing this game it is really fun I play the original life board game with my stepkids and they love playing the game with me. I try to teach them the value of life.,positive,0.9825943112373352
Shawn M,8/8/2022,Keeps telling us to update the game for multi-player. But there's no option to update on iPhone.,negative,0.5293693542480469
Taylor Bradford,7/3/2022,So cute!! I use to play LIFE on a game board when I was little and LOVED it but this 3D version is awesome! 🥰,positive,0.9841062426567078
Marck Cortez,1/5/2023,"It's good but I prefer the first The game of life. By the way, what happened? You took it away from the store. I bought some skins there now I can't play it anymore. Why did you take the game of life from the store?",positive,0.3414446711540222
Red Runner,10/8/2021,"It's an app version of the game of life, however if I pay for something I expect all of the content not 1/6 of it.",neutral,0.7295739650726318
Jen Mareska,7/11/2022,"Fun game to play against family and friends if they have it too. Fun boards, outfits, vehicles.",positive,0.9654944539070129
Shawn Nickel,6/7/2023,This game you can't not talk to anyone about any problems or get refunds and there is a lot of hackers in this game and other major problems,negative,0.9202210307121277
Mike Flores,8/19/2020,Please update the game board and add new features PLEASE. it's already a boring game to play and I'm NOT paying for another game :/,negative,0.9410620331764221
the__ cosplay__noob,8/2/2020,This is actually a fun game and it not just pink for girl and blue for boy there purple too so you don't have to pick a gender I actually like this a lot!,positive,0.9773724675178528
Hau,2/11/2021,buggy... every other game AI gets stuck on a turn and you have to exit out of game to fix it,negative,0.8537848591804504
Amanda L Goodner,9/19/2022,Fun very similar to the board game I enjoyed it. A little longer than my kids stayed focused on the game,positive,0.9724021553993225
Micah DJ,1/9/2021,Boring and it requires a real money for you to enjoy the game. There are also many cheaters in the game.,negative,0.917549192905426
Rick Bethea,8/11/2023,I wish the action cards matched the board you are playing.,neutral,0.5842413902282715
Cassandra Harris,3/15/2021,Really fun!!I love that we can play with our friends and it is very interactive!,positive,0.989784300327301
GamingDragon86,11/26/2022,It won't let me log into my FB account so i can get my profile logged in. I paid money to this game. I want to be able to log in.,negative,0.7962049841880798
