Name,Date,Text,Label,Score
Ashleigh Kilburn,8/30/2020,Im giving 2 stars.. 1 for the choices you can make.. i think thats cool. And 2 for the car changing as your family grows .. thsts cool.. but .. there should be a STOP .. get married for after u choose to be single for a while.. and u should still be able to stay single if u want.. why is this game sooo short.. when we paid for it.. this app should have been free.. and finally why isn't there a STOP to buy a house ? I have played this game on my smartphone and im disappointed and bord already ..,positive,0.49599379301071167
Steven Spears,1/26/2022,The spins are predetermined once you start 1 player will have abnormal high spin average while another would have abnormal low spins. I don't don't like playing rigged games.I don't care if I have the advantage or not it takes the whole fun out of the game.,negative,0.8305404186248779
Chelsea Cooper,7/17/2020,"It is a very fun addition to Life, the original game. There are definitely more advances with marriages, colleges, fate, and even owning two homes! Great Job! Now I wish there was a physical board game like this one!",positive,0.982987642288208
Sebastian Simmons,7/26/2020,Great game. Fun for the family or a good time killer for yourself. Worth the purchase. Would give 5 stars if it was more polished and there was more customizable options including naming the players.,positive,0.9690936207771301
Cori C (Blessedmom89),4/25/2022,It would be nice if the game would freaking would actually work. I bough the game and one of the other map packs and the stupid game never wants to work. Dont purchase if you dont want to waste money. You've been warned.,negative,0.8857903480529785
Courtney Jarmon,10/20/2020,Not bad at all. Just wish you didn't have to pay to change board worlds/backgrounds. I wish there were more worlds that you could open after completing all of the goals in the first worlds.,positive,0.596780002117157
Derick Fox,6/7/2023,I love the game of life so i bought this game and I thought you get all the maps and costumes when you buy the game but its seperate maps that cost 12 dollors and costume packs that cost 7 to 8 each and theres at least 8 maps and 8 costume packs so its over 100 dollors or more for the full game dont buy this game its a waste of money and google play store wont refund it because it dosent meet there polices.,positive,0.6402118802070618
Clearly Wise,6/5/2022,Really thought you got more than one board to play on for the price. I get more enjoyment from free games. Don't waste your money on the graphics not worth it!,negative,0.4576069414615631
Jayla Downs,1/13/2022,When I play online with my friends the game glitches and give one player multiple turns. Plus skips everyone else turns. Hopefully you guys can fix this soon other than that I love the game,negative,0.5733190774917603
Heather Morrison,7/29/2020,"Why do the players not start with the same amount of money? I started one game with $90k, not even enough to go to college without having to take a loan right off the bat, another game someone started with $340k!! Also the crowns should be shared if you have the same number of attributes as another player(s)",negative,0.7485237717628479
john wade,7/19/2020,Great game with lovely graphics. However I've just purchased the Fairytale World to play online with my partner. We share the game via our family library but she doesn't have the new board on her screen. Surely she doesn't have to purchase the add on too??,positive,0.7829026579856873
Vanessa Dionisio,2/6/2023,Really sick and tired of this game...one..you literally have to purchase..with cash.. everything other than the original gameboard..two...it constantly glitches!!..I literally got stuck playing a game that only let me spin 1 over and over again...three...how's come I literally have a millisecond to act on my turn...but I need to sit there for 10 mins waiting for other players?..what a gyp!!!!!,negative,0.9377155303955078
TheGreat Bambino,11/25/2023,"Trash board is too short, bring back classic life not this pathetic excuse",negative,0.9316439628601074
Gavin Pearson,10/6/2023,Game won't even download. I don't even know what's wrong with the app.,negative,0.9123992919921875
Whitney Kemp,7/17/2020,"Not worth the price It has so much potential but disappointing graphics, lack of variety and a seemingly very short game board, after 2 games I'm done and want a refund. Such a let down",negative,0.9470569491386414
David,7/19/2020,"This game is a giant improvement from the first, I wish however there was more of a variety to which careers you could choose, and the salaries. Also, maybe add RNG to the layout of the board.",positive,0.9444785118103027
MVX 11V,9/20/2020,"Just like real life... Everyone else has busy turns, making the green for what seems like no reason and I get a 2 and pay taxes. Uncanny. I finish last and end up winning at life, so there's hope yet!",neutral,0.41191524267196655
Kristianna Rodgers,10/15/2021,This is not really the game of life more like the game of greed. Getting married and having kids or pets is for fun and useless. It's all about money and buying houses. You should have it like the actual game. Where kids cost so much and pets half.,negative,0.7760304808616638
Blake Paterson,7/19/2020,"You would think paying $6 for a fantasy board would mean everything was fantasy, none of the action cards are changed and the college and wedding scenes aren't different. It's a shame, and I think you all should avoid buying it. It's disgraceful that Hasbro wouldn't take the time to fully change a $6 board. Lazy thieves.",negative,0.8907896280288696
Joe Overbey,10/4/2021,"Another new and updated review, over a year later: went to play the game with my wife except the online options for me are all greyed out. Can't click on them or anything. So disappointed to have spent money to be not allowed to play.",negative,0.9085313677787781
Lindsey Brodie,7/11/2021,"Game is ok. Purchased season pass thinking that if I host the game all members in it would see the new maps I selected, but this was not the case. Therefore wouldn't recommend buying the extra maps, not worth the money.",neutral,0.49976497888565063
Reid F,2/1/2022,"Game is remarkably glitchy when in the 5X speed mode, extra maps shouldn't be behind the pay wall. Maps, collectibles, etc. should be your incentive to keep playing.",negative,0.6694966554641724
Kevin Dlst,8/11/2020,"i thought i bought a full game, there's more 'Worlds' or simply maps to unlock; the only way to unlock is to buy again. not to mention there's this Seasonal Pass which is like what the heck i just bought for? for more buys? your trailers not telling me that there's still more buys inside the game, all i know i just bought a game and it's not full. what a shame, i wanna refund",negative,0.7415441274642944
Terrence Huebner,5/7/2022,"My kid payed $3 dollars for this game to play with his friends but the ""online"" and ""play with friends"" option is greyed out. Emailing the developers bounces back an email saying that the ""contact us"" email doesn't exist....... So far, very disappointed. No stars",negative,0.884680986404419
Ozzie,4/21/2021,"... I like it I really like it alot but after playing a few matches it gets boring and you cant even unlock with maps! you haft to buy them, if you were let's say a 5 year old kid and your parent bought you this game you can only play on one map without asking your parents to waste more money",negative,0.5705658197402954
Tony Foster,12/14/2020,"Love this game but am going to say the same as I did for the monopoly game I have as well you pay for both games excepting to be able to progress onto different boards but no £4.99 please you do make me laugh at least make it so that some boards are free, oh no we can't do that. JOKE springs to mind",positive,0.6447868347167969
Emily Brentley,9/1/2021,"The boards are way too short. I don't know if this is an issue with the classic GOL version, but the games are so short it's infuriating.",negative,0.9066076874732971
Cra2yOne,7/25/2020,I like this game but my girl is on the family share and she decided to get the season pass thinking if we bought the app and shared why not the season pass also...nope so we would have to pay 30 dollars for each account to play new stuff. Fix to share with family plz,neutral,0.4686066806316376
Mienshao620,12/19/2020,"Disgusting taking my money and unable to play the game. I am connected to the wifi, it says I have none. I only got to play one single player game and now won't load another single player game are you serious??? Like how am I suppose to play a game I paid for I thought it would be better because I spent money in fact it's worse. I want a refund",negative,0.9260570406913757
Shian Boatwright,1/24/2021,Its okay on some places. So u have to buy every world. 3.99 each 3 of them buy all the avatars and caracters and cars buy all 3 bundles 3.99 each only includes 3 characters 1 avatars 1 car u have to buy 1 for each world so another 3.99 3 times so thats already 3.99 7 times bc 1 for the game and the others to unlock everything can i pease get the 3.99 3 times back i wish i could unbuy all 3 worlds i bought and a refund for the game as well.. Very disapointed. Refund for worlds and game please...,neutral,0.6979489326477051
Tara Jacek,11/29/2020,"Fun but too glitchy. For a game you have to pay for, it's really annoying when you don't even get credit for playing because the game freezes.",negative,0.9247233867645264
Toki Totoro,9/18/2020,please fix the glitches. i have to reset the game sometimes. great game but a little short. needs an expansion.,negative,0.8479030132293701
Darlok Williams,7/21/2020,Very slow gameplay and several other issues. It's like Netflix made this adaptation of the classic board game.,negative,0.9279022216796875
Eric Snare,8/8/2020,"I went to play the game, paid for it, loades it, then I go to start it and it automatically kicks me out before any screen for the game comes on. Please look into this",negative,0.7602565288543701
Hilary Harris,10/23/2020,I love the game and can't wait to see future worlds. However when playing the puzzle pieces for expanding your family are not activating no matter how many kids or pets i have.,positive,0.8791770339012146
Ipendeep Singh,7/17/2020,It's a fun game that brings back the nostalgia of playing on an actual board. If theres one thing that could be added it would be a Turn Timer.,positive,0.9641539454460144
Kirsten James,8/12/2020,"Good game, I wish the board was a little longer and also, there is no way to be able to pay back your loan. Everytime I try, it doesnt work and the jint thing doesnt tell you how. I tried clicking on the loan and nothing happens.",negative,0.8168814778327942
Sean Spofford,9/14/2020,My daughter and I love the game. We purchased the season pass. We have just two questions. Is the season pass for life and when can we expect more world's? Thanks,positive,0.9518592357635498
Jared Dinaburg,12/10/2020,It's a great and fun game. I enjoy playing it with my wife. My only huge complaint is that my wife and I bout the bundle for fairytale kingdom and now it's gone and I paid money to have that board. My wife has Apple and she bought the same board bundle and has it. I have Android and it's gone. My wife tries to invite my to play fairytale kingdom and when I enter the code to play it says invalid code. Also it says I owned fairytale kingdom and I can't get it again. I'm extremely not pleased,positive,0.4679029881954193
Michael Sior,2/2/2023,It looks like there was an update that added more souvenirs and picture locations. However I never seem to get them. Is this intentional? Like another vacation location is coming?,negative,0.6457783579826355
Markus Johnson,10/4/2020,Honestly a waste of 3 bucks like the game itself is fine but its boring online pvp takes a long time its very bland after playing a few times and it seems like theres like no stragety to it all you do is spin and puck between 2 options very repetitive,negative,0.9340352416038513
Blake Hovermale,8/19/2020,"I would give it a 5 star, but the game locks up every once in awhile making me have to stop the app and load again. Overall good game, would be great if that was fixed",positive,0.395204097032547
D C,12/11/2022,"*COULD BE 5 STARS WITH ASSISTANCE* It will only let me download my game to one device, and let it have all the maps i mean, I bought the lifetime maps bundle, and can't get the maps to be purchased on my tablet.",negative,0.503494918346405
Valessie McAneny,2/16/2022,"So the game is good and I like that, but I'm extremely annoyed that I've paid £6 to unlock the haunted Hills map and skins but when I play with friends or for others in my Google play family, it does not allow them to also see the map. Even when I host the game I expect the friends I'm playing with, or even those who yet again are on my family library, to be able to see the map. I'm not expecting them to be able to use the skins they've not paid for, but at least be able to see the map.",negative,0.5895060300827026
Jake,3/25/2021,I absolutely love the game but now it seems I'm not getting my puzzle pieces when I grow my family. All I need is three left to open up the next land and for some reason I don't receive my pieces like I'm supposed to?! I've grown my family at least 5 times and have received NOTHING.,negative,0.7640591263771057
V Crowley,1/11/2023,very AI favored... the amount of low numbers you land on are ridiculous and repetitive.. and AI is slow ... this could have been a good game... just boring and waste of money,negative,0.9388334155082703
Andréy P.,10/17/2022,"Enjoying this game with my family. But the problem is when I login to bubble, I cannot change the name of other player in pass & play. Please fix it.",neutral,0.4179031252861023
Patrick Silva,4/21/2023,"I cant install this app.. deleted the play store, download manager and play services cache data, uninstall updates, reset the device, used wifi or mobile data, cleared apps to have 5gb of available data Nothing works, and i cant refund it, so i cant use an app i bought",negative,0.8695243000984192
Tom,7/16/2020,"I purchased this game, why do I have to purchase cosmetics and maps as well? Complete rip off. Just increase the base price of the game and give us everything.",negative,0.8864366412162781
Hayden Starr,9/1/2021,"I guess the game of life was always a short play, but a longer map or something would be nice. As the game is now gets boring fast.",negative,0.6541206240653992
Shelly F.,12/4/2020,I am enjoying this second adaptation of The Game of Life!! Much more fun than the first. Better than the Vacations one. Overall much better!,positive,0.988315224647522
Izel Barzilay,9/24/2021,I bought the game but online multiplayer and online with friends options are non existent. I see the buttons but it can not be clicked. How can I solve this?,negative,0.7402618527412415
Traveller,1/17/2023,"Was hoping to take advantage of the 50% off the VIP pass, that was valid for 10 more days - but it's since dropped off and gone back to fill price. Oh well....",negative,0.6078224182128906
Ben Campbell,12/31/2020,"Play with friends' option simply doesn't work. Repeated 'Invalid Code' errors. Considering that was the sole reason for purchasing, this can only get 1 star.",negative,0.9219740629196167
Annika Chambers,1/17/2021,"It's a fun game, but you'd think for paying $4 it wouldn't glitch every 5 minutes and have to restart the game.",positive,0.4850287437438965
Tia Leanne,10/19/2020,"Absolutely love this Game. I took a Star off for the fact that we're using Peg Characters like the Board Game, and not Animated Characters like the Classic PC Game.",positive,0.8915772438049316
KiroPezza,3/19/2022,"Great. Have to turn music and sfx to make it work without lag but other than that, great game.",positive,0.9463176131248474
Jaicee Meier,5/11/2022,"It keeps on glitching up. It's to the point where I can't even hardly play it. I can't even play it for more then 3 min. And I have to turn it off I even paid for all of the worlds so I spent a lot of my money just to play a stupid game that I can't even play now because of the glitching. What am I supposed to do? I hope I can at least get my money back, if I'm unable to play it.",negative,0.9444882869720459
Randal Alford,1/14/2021,"Fun game but goes thru bouts of NO INTERNET CONNECTION when I try to play multi-player mode, yet I'm connected to the internet. Rather frustrating.",negative,0.8369382619857788
Emma Hood,10/9/2021,Enjoy playing this game but seeing as we pay for this game why ask for us to pay more to play different worlds. Abit cheeky to be honest. Why can't we unlock worlds/outfits by completing collections.,negative,0.43026047945022583
Gunnardab,8/7/2020,I like this game somewhat however the fantasy was a let down. There were no fantasy pets still just dog and cat what about a dragon or elf or werewolf. Even the actions are the same . how about getting turned into something instead of taxes.,negative,0.793537437915802
HI HI,7/5/2022,"Not what I expected, the game is too short and the game glitches often making me have to close the app and restart my game.",negative,0.9170132279396057
Adibah Rahani,11/27/2020,Better than the first the game of life version. Nice graphics and more variation. Nice to play with single or multiple people.,positive,0.9651844501495361
Juniper Whiskeytart,1/27/2022,Your game sucks it constantly tells and shows me I'm bad and it feels like the computer rigs the roulette you call it random I call it rigged it's a waste of time and money.,negative,0.9599214792251587
Vikalp Dubey,8/12/2023,"Too slow,Should have a fast-forward button",negative,0.8310494422912598
Maltrox,7/16/2020,The gameplay is good but buying for more maps it's disappointing; There should be a timer for every click.,negative,0.7846237421035767
Cai Png seller,11/25/2020,I should have known I would had only have one map and buy the others this is a joke! Why must I pay for the other maps as well and the other maps are all over price,negative,0.8331177830696106
Christopher Bosse,11/2/2020,"Cool so I pay for an app... To get one map... I have to pay TWICE the price to open up another map... Or $30 for the 2 maps and 7 ""promised"" maps.... Sorry but no",negative,0.6175529360771179
Benson Family Benson,1/2/2021,"Can't download, hangs up at 89 percent. Did everything that was suggested Cleared Cache and restarted. I have strong 5g. No support.",negative,0.8916397094726562
Graham Duncan,1/13/2023,"Good graphics, decent play but so limited, going off the game, keep getting put on with LEMON CAKE who takes 2mins per shot and adds up after 20shots to a big bore of an hour",negative,0.6345824003219604
Alana D. C- Walden,12/4/2020,Way btr then the first life!!! U guys did awesome on the graphics and the animation. I enjoyed playing this game very much. Thanks,positive,0.9876695275306702
Carmen Riley,8/13/2020,"I love this game, but when i purchased the fairytale kingdom for 4.99, they charged me twice, and no kingdom, still got classic, I need my money back",negative,0.7640505433082581
Mr Ghost,3/1/2021,Very fun and Spontaneity is also a nice change. Feels like your choices determine the outcome. Such is Life:),positive,0.9745854735374451
Stacy Mulligan,9/29/2021,I love the pass and play option. We play 4 players at a time. Tons of fun. Can we play more than 4 players at a time?,positive,0.973453164100647
Stephanie Sommer,9/6/2021,"Purchased since it said eligible for family library, didn't appear in our library, reached out to developers for support and they just told me to contact google, no help, waste of $4 or I can pay another $8 to add to my kid's devices 🙄",negative,0.8347055315971375
Rebecca Petrie,7/12/2021,"Really slow, kept stopping, didn't find out who won at the end of the game. Refunded.",negative,0.8939295411109924
Nicole Thompson,1/3/2021,"Just downloaded the game and I can only use the app until the game goes to load (single, multiplayer, press and play have all been tried) and then the app shuts off",negative,0.667613685131073
Michael Jenkins,1/17/2021,The only complaint I have is the boards needs to be longer. Also how many more boards come out with the season pass?,negative,0.7465277314186096
Clifford Beilke,3/4/2021,less options and gameplay than the board game. Gets boring after 3 or 4 games. Not worth paying for.,negative,0.9241026043891907
AM R,7/11/2021,Error in multiplayer offline..when I get turn..it's loading too long and have back to main menu...but game is fun,negative,0.6376177668571472
Christopher Radenovic,9/3/2020,Totally worth 3 bucks lol. You can buy 9 coming soon versions of the game of life for the price of one board game.,positive,0.8382603526115417
Jeff Jacob,10/9/2021,"I've never seen a game hacked so hard. Whatever the worst outcome is for you, best believe THAT number will come up. Worst $2 I ever spent in my life!",negative,0.951801061630249
Omar Samer,4/4/2022,"Eveytime I reach the end the game gets lag, why? That will let me to get rid of the game if it doesn't get fixed.",negative,0.8983557820320129
Jenny R,1/4/2022,Not very impressed as I've bought a few things and they've not loaded on to the game. And it's qnnoying and I'm disabled it helps my mental health .please help .,negative,0.9189212918281555
Kirito,7/16/2021,"I like the game and everything about it, but the only glich is that when you sell your house and pick an envelope you cant say no I don't want to sell my house for that price, even tho it says you can",neutral,0.4136073887348175
Hayden Owen,3/19/2021,Defintly cute but feels limited on your options to choose from or action/bucket list items. Still fun :),positive,0.9427029490470886
Mr. Mom,6/7/2022,"Nothing but lower rolls and nothing above a 4, online doesn't work, I paid $4 for a game that is broken. Would give zero star's if I could.",negative,0.9528241753578186
AYEYUUDHE,11/16/2022,Never saves my progress. Always have to start completely over at enter my age when I play. Ridiculous.,negative,0.9052531719207764
Mr. Lost,6/2/2021,Spent 5 dollars on a map and it wont let me choose to play on the map when joining someone else and also doesnt give me anything towards the outfits or anything else from those matches,negative,0.8793612718582153
Robert Laws,10/27/2020,Fun to play. Easy to play. One thing I would change is let everyone spin to see who goes first.,positive,0.8644614815711975
TRUDY BARNES,6/25/2023,Light hearted and creative,positive,0.7953069806098938
Meghan Dore,7/21/2020,Game won't load. Yellow green screen. Made sure it's updated to current version. Very disappointed.,negative,0.9346215724945068
Britney Thompson,3/6/2021,I've been playing this game for a while then within the last day or so when I open the game you can't push the start button and it doesn't make any sound. What happened to your game?,negative,0.7999931573867798
Gracie Walling,10/22/2023,"I bought this and then it wouldn't let me download it, And I know it's not just because of storage, but it's stupid that I spent money on this not to be able to play it.",negative,0.9399551153182983
Stephanie Rowland,10/20/2020,"So much fun, love the choices you get to have, and love the idea you can adopt a pet too!! 😀",positive,0.9893715381622314
Erin Lindenmuth,7/16/2020,Wouldn't even load. Sat with a brown screen for 10 minutes. Kept closing and trying to reopen and nothing happened,negative,0.8793971538543701
Christine Furler,9/30/2020,Downloaded game for it to constantly freeze after each turn. Fun but too glitchy.,negative,0.8071014881134033
Rob Lecuyer,8/8/2020,Game is glitchy. When I should receive a book or heart it doesnt always give it. Will rate 5 star once fixed,negative,0.8810766935348511
Anthony Sullivan,4/13/2021,This game I thought would be fun but again with this woke generation they let you pick male female or Trans or whatever and you can marry between them and have kids yeah right male and female is normal anything else is mental illness. Even though I paid for it I will uninstall this garbage. Also even if it didn't have the mental ill trash making you buy the extras which is more than the game itself is pathetic no matter what the developers explain as the reason for it. It is still pathetic.,negative,0.849513590335846
Suburban Hell,2/16/2022,Selling houses you're supposed to get 3 attempts but it automatically takes the first attempt every time.,neutral,0.5994442701339722
Allison vugteveen,8/28/2020,I like the game but when u play vs the computer it doesnt put the star in the correct lucky number on the wheel or give its player the correct job,negative,0.47418347001075745
Reiji Tayag,12/6/2020,"I watch my character for 10 minutes and guess what, it's level 45 already, this is for kids game, I'm looking for a grand chase pc type game on mobile but its hopeless, almost all are stupid auto play",negative,0.8476829528808594
Joseph Johnson,5/4/2022,I keep trying to play online and it say no internet connection I've re-download it restarted my phone everything. It's not working,negative,0.831920325756073
Lacey MacKay,3/27/2021,Not worth it. Initially $7 and then you have to pay to unlock all other game boards,negative,0.8354851603507996
Braelyn Ireland,1/17/2021,"i do recamended it but i dont want to wait can somebody help THE GAME OF LIFE 2 - More choices, more freedom! will be installed on your device soon.",positive,0.5141811966896057
Wade A,7/15/2020,Don't bother. Bought the game and just gives my phone a blank green screen. I have a Samsung S10+ should work if I pay money. Useless,negative,0.8677061200141907
Nagu Tana,7/25/2020,Good game.. would have been great if the map could be able to pinch zoom in and out and also pan...,positive,0.9570453763008118
Skye Oosterlaak,3/6/2021,Fun Game... very repetitive. Be good if new worlds or added bonuses were added more often.,positive,0.6409657001495361
J S,3/20/2022,Incredibly short board and short games. Overall just very disappointing.,negative,0.9463788866996765
Khemaras Khai,7/26/2020,"Great game, graphics awesome, I would give it a 5 stars but playing the game overheats my phone. Overall it's fun",positive,0.9777712821960449
Candice Williams,9/6/2020,When I first got it the game was cool when I play single player mode its boring because I have to play as other characters i want to be my own character,negative,0.4368811845779419
Stephanie Cyr,2/13/2021,"I actually paid for this... not fun, takes too long between turns, and keeps glitching",negative,0.948025107383728
Ofosua Barkman,3/1/2021,It is a fun game the only problem is I purchased the fantasy board and yet it erased the board like I never bought it.,negative,0.4992855191230774
Jade Vine,7/17/2020,I click on the app and it just leaves me with a blank green screen! Not happy especially as I paid for it.,negative,0.9084867835044861
twinkle fairy101,6/14/2023,It was great apart fromt he fact that when playing computer Vs you the computer will always win because it's rigged they'll say it's not but it is,positive,0.7395254969596863
Lacy S,3/20/2023,Don't buy unless you want to pay over 6.00 for each of the different maps. I didn't realize it was only the one map. Waste of money.,negative,0.817579448223114
Katy Nakaya,8/27/2023,Lame if you buy the game you only get the one basic map...not worth it,negative,0.9275354146957397
Chris Forgrave,4/25/2021,I bought the fairytale land and only got to use it once? I paid 6 dollars to play the land once!,neutral,0.5563517212867737
Mary Morales,11/24/2020,Really guys I purchased both worlds on this game I went back to play today and it shows I never bought them. Someone better put them back on my game or refund my money,negative,0.7870988249778748
Candace H,8/11/2021,Horrible. No warning if you're prone to seizures due to medical epilepsy what a waste of money. Since I can't play after trying 4 times,negative,0.9443398714065552
Sam Seite,7/16/2020,"Worth every penny. But hope for longer path, i feel it's too short",positive,0.7098888754844666
Braydin Ulrey,9/29/2021,Good game but sucks that we gotta pay 5 dollars for a new board i would love to have fairytale kingdom at least some how work for a new board.,negative,0.8268682360649109
Andow Hike,6/21/2021,Great game. But need longer board spaces and variety gameplay on each world,positive,0.9036635756492615
Chai Yon Xing,8/22/2021,"Unable to online with friend, I don't know why, I just bought it But there online with friend button are transparent",negative,0.7861208915710449
aaron Felde,7/9/2022,Every time I try and start an online match with friends and give them the room code it tells them invalid code. And then having them try and entering there room code it tells us the same message,negative,0.6229525208473206
Shirley wells,7/18/2020,Great game. The game of life has always been my favorite board game. The graphics and game play are great keep up the good work.,positive,0.9877279996871948
Tong Vang,2/21/2021,Many glitches to the game. Not worth paying the money for it. DO NOT BUY.,negative,0.927376389503479
Shsh Dhjdj,4/1/2022,Doesn't let you save your profile if app is deleted and I'm Still unable to play online despite purchasing multiple maps!,negative,0.8479517698287964
Clarissa Washington,6/11/2021,It was so amazing I enjoyed it. But can you guys add back where you count action again thanks,positive,0.9813635349273682
Katherine Emery,7/31/2020,I'm enjoying it so much.. It could use more game boards some chat options.. Logger game boards it goes so fast.,positive,0.9773848652839661
Peter Hanzely,12/18/2022,"Game hangs when trying to buy a house. like this is unplayable. I want a refund, I tried contacting customer service with no help.. what should I do now?",negative,0.9223678112030029
Tyler Foster,3/30/2022,"Me and my partner downloaded this game to play together, spent money on maps to play together, now the game won't let us play together?!?!? Invalid code",negative,0.8354613780975342
Zane Jones,6/9/2021,"Started it up and it was just lag, took ages for the game to decide who whent first, just gave up.",negative,0.9065629243850708
